Place,Category,SubCategory,Year,Amount
Cáceres,SEXUAL,Of Minors/Incapacitated,2022,4
Cáceres,SEXUAL,Of Minors/Incapacitated,2020,2
Cáceres,SEXUAL,Of Minors/Incapacitated,2019,4
Cáceres,SEXUAL,Of Minors/Incapacitated,2018,1
Cáceres,SEXUAL,Of Minors/Incapacitated,2017,2
Cáceres,SEXUAL,Of Minors/Incapacitated,2016,3
Cáceres,SEXUAL,Of Minors/Incapacitated,2015,6
Cáceres,SEXUAL,Of Minors/Incapacitated,2014,6
Cáceres,SEXUAL,Of Minors/Incapacitated,2013,1
Cáceres,SEXUAL,Of Minors/Incapacitated,2012,1
Cáceres,SEXUAL,Of Minors/Incapacitated,2011,1
Cáceres,SEXUAL,Of Minors/Incapacitated,2010,1
Cádiz,SEXUAL,Of Minors/Incapacitated,2021,16
Cádiz,SEXUAL,Of Minors/Incapacitated,2022,13
Cádiz,SEXUAL,Of Minors/Incapacitated,2020,14
Cádiz,SEXUAL,Of Minors/Incapacitated,2019,8
Cádiz,SEXUAL,Of Minors/Incapacitated,2018,14
Cádiz,SEXUAL,Of Minors/Incapacitated,2017,14
Cádiz,SEXUAL,Of Minors/Incapacitated,2016,9
Cádiz,SEXUAL,Of Minors/Incapacitated,2015,18
Cádiz,SEXUAL,Of Minors/Incapacitated,2014,22
Cádiz,SEXUAL,Of Minors/Incapacitated,2013,8
Cádiz,SEXUAL,Of Minors/Incapacitated,2012,6
Cádiz,SEXUAL,Of Minors/Incapacitated,2011,4
Cádiz,SEXUAL,Of Minors/Incapacitated,2010,7
Cantabria,SEXUAL,Of Minors/Incapacitated,2021,1
Cantabria,SEXUAL,Of Minors/Incapacitated,2022,4
Cantabria,SEXUAL,Of Minors/Incapacitated,2020,2
Cantabria,SEXUAL,Of Minors/Incapacitated,2019,2
Cantabria,SEXUAL,Of Minors/Incapacitated,2018,1
Cantabria,SEXUAL,Of Minors/Incapacitated,2017,0
Cantabria,SEXUAL,Of Minors/Incapacitated,2016,0
Cantabria,SEXUAL,Of Minors/Incapacitated,2015,1
Cantabria,SEXUAL,Of Minors/Incapacitated,2014,4
Cantabria,SEXUAL,Of Minors/Incapacitated,2013,0
Cantabria,SEXUAL,Of Minors/Incapacitated,2012,2
Cantabria,SEXUAL,Of Minors/Incapacitated,2011,0
Cantabria,SEXUAL,Of Minors/Incapacitated,2010,5
Castellón,SEXUAL,Of Minors/Incapacitated,2021,16
Castellón,SEXUAL,Of Minors/Incapacitated,2022,5
Castellón,SEXUAL,Of Minors/Incapacitated,2020,5
Castellón,SEXUAL,Of Minors/Incapacitated,2019,2
Castellón,SEXUAL,Of Minors/Incapacitated,2018,6
Castellón,SEXUAL,Of Minors/Incapacitated,2017,6
Castellón,SEXUAL,Of Minors/Incapacitated,2016,4
Castellón,SEXUAL,Of Minors/Incapacitated,2015,4
Castellón,SEXUAL,Of Minors/Incapacitated,2014,18
Castellón,SEXUAL,Of Minors/Incapacitated,2013,7
Castellón,SEXUAL,Of Minors/Incapacitated,2012,12
Castellón,SEXUAL,Of Minors/Incapacitated,2011,4
Castellón,SEXUAL,Of Minors/Incapacitated,2010,4
Ceuta,SEXUAL,Of Minors/Incapacitated,2021,0
Ceuta,SEXUAL,Of Minors/Incapacitated,2022,1
Ceuta,SEXUAL,Of Minors/Incapacitated,2020,1
Ceuta,SEXUAL,Of Minors/Incapacitated,2019,0
Ceuta,SEXUAL,Of Minors/Incapacitated,2018,0
Ceuta,SEXUAL,Of Minors/Incapacitated,2017,1
Ceuta,SEXUAL,Of Minors/Incapacitated,2016,4
Ceuta,SEXUAL,Of Minors/Incapacitated,2015,0
Ceuta,SEXUAL,Of Minors/Incapacitated,2014,0
Ceuta,SEXUAL,Of Minors/Incapacitated,2013,1
Ceuta,SEXUAL,Of Minors/Incapacitated,2012,0
Ceuta,SEXUAL,Of Minors/Incapacitated,2011,0
Ceuta,SEXUAL,Of Minors/Incapacitated,2010,3
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2021,8
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2022,4
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2020,4
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2019,4
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2018,3
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2017,7
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2016,8
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2015,7
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2014,6
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2013,2
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2012,4
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2011,4
Ciudad Real,SEXUAL,Of Minors/Incapacitated,2010,2
Córdoba,SEXUAL,Of Minors/Incapacitated,2021,3
Córdoba,SEXUAL,Of Minors/Incapacitated,2022,6
Córdoba,SEXUAL,Of Minors/Incapacitated,2020,8
Córdoba,SEXUAL,Of Minors/Incapacitated,2019,3
Córdoba,SEXUAL,Of Minors/Incapacitated,2018,3
Córdoba,SEXUAL,Of Minors/Incapacitated,2017,11
Córdoba,SEXUAL,Of Minors/Incapacitated,2016,2
Córdoba,SEXUAL,Of Minors/Incapacitated,2015,5
Córdoba,SEXUAL,Of Minors/Incapacitated,2014,6
Córdoba,SEXUAL,Of Minors/Incapacitated,2013,1
Córdoba,SEXUAL,Of Minors/Incapacitated,2012,0
Córdoba,SEXUAL,Of Minors/Incapacitated,2011,3
Córdoba,SEXUAL,Of Minors/Incapacitated,2010,7
Coruña (A),SEXUAL,Of Minors/Incapacitated,2021,5
Coruña (A),SEXUAL,Of Minors/Incapacitated,2022,6
Coruña (A),SEXUAL,Of Minors/Incapacitated,2020,4
Coruña (A),SEXUAL,Of Minors/Incapacitated,2019,7
Coruña (A),SEXUAL,Of Minors/Incapacitated,2018,3
Coruña (A),SEXUAL,Of Minors/Incapacitated,2017,8
Coruña (A),SEXUAL,Of Minors/Incapacitated,2016,11
Coruña (A),SEXUAL,Of Minors/Incapacitated,2015,4
Coruña (A),SEXUAL,Of Minors/Incapacitated,2014,5
Coruña (A),SEXUAL,Of Minors/Incapacitated,2013,9
Coruña (A),SEXUAL,Of Minors/Incapacitated,2012,3
Coruña (A),SEXUAL,Of Minors/Incapacitated,2011,1
Coruña (A),SEXUAL,Of Minors/Incapacitated,2010,5
Cuenca,SEXUAL,Of Minors/Incapacitated,2021,3
Cuenca,SEXUAL,Of Minors/Incapacitated,2022,1
Cuenca,SEXUAL,Of Minors/Incapacitated,2020,1
Cuenca,SEXUAL,Of Minors/Incapacitated,2019,3
Cuenca,SEXUAL,Of Minors/Incapacitated,2018,0
Cuenca,SEXUAL,Of Minors/Incapacitated,2017,1
Cuenca,SEXUAL,Of Minors/Incapacitated,2016,1
Cuenca,SEXUAL,Of Minors/Incapacitated,2015,2
Cuenca,SEXUAL,Of Minors/Incapacitated,2014,2
Cuenca,SEXUAL,Of Minors/Incapacitated,2013,0
Cuenca,SEXUAL,Of Minors/Incapacitated,2012,2
Cuenca,SEXUAL,Of Minors/Incapacitated,2011,0
Cuenca,SEXUAL,Of Minors/Incapacitated,2010,1
Desconocida,SEXUAL,Of Minors/Incapacitated,2021,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2022,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2020,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2019,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2018,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2017,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2016,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2015,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2014,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2013,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2012,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2011,0
Desconocida,SEXUAL,Of Minors/Incapacitated,2010,1
Abroad,SEXUAL,Of Minors/Incapacitated,2021,4
Abroad,SEXUAL,Of Minors/Incapacitated,2022,1
Abroad,SEXUAL,Of Minors/Incapacitated,2020,1
Abroad,SEXUAL,Of Minors/Incapacitated,2019,0
Abroad,SEXUAL,Of Minors/Incapacitated,2018,1
Abroad,SEXUAL,Of Minors/Incapacitated,2017,3
Abroad,SEXUAL,Of Minors/Incapacitated,2016,1
Abroad,SEXUAL,Of Minors/Incapacitated,2015,1
Abroad,SEXUAL,Of Minors/Incapacitated,2014,3
Abroad,SEXUAL,Of Minors/Incapacitated,2013,0
Abroad,SEXUAL,Of Minors/Incapacitated,2012,2
Abroad,SEXUAL,Of Minors/Incapacitated,2011,2
Abroad,SEXUAL,Of Minors/Incapacitated,2010,5
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2021,4
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2022,5
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2020,2
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2019,3
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2018,3
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2017,2
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2016,1
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2015,4
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2014,2
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2013,2
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2012,2
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2011,3
Gipuzkoa,SEXUAL,Of Minors/Incapacitated,2010,5
Girona,SEXUAL,Of Minors/Incapacitated,2021,1
Girona,SEXUAL,Of Minors/Incapacitated,2022,2
Girona,SEXUAL,Of Minors/Incapacitated,2020,1
Girona,SEXUAL,Of Minors/Incapacitated,2019,0
Girona,SEXUAL,Of Minors/Incapacitated,2018,0
Girona,SEXUAL,Of Minors/Incapacitated,2017,1
Girona,SEXUAL,Of Minors/Incapacitated,2016,0
Girona,SEXUAL,Of Minors/Incapacitated,2015,1
Girona,SEXUAL,Of Minors/Incapacitated,2014,0
Girona,SEXUAL,Of Minors/Incapacitated,2013,0
Girona,SEXUAL,Of Minors/Incapacitated,2012,2
Girona,SEXUAL,Of Minors/Incapacitated,2011,2
Girona,SEXUAL,Of Minors/Incapacitated,2010,9
Granada,SEXUAL,Of Minors/Incapacitated,2021,2
Granada,SEXUAL,Of Minors/Incapacitated,2022,4
Granada,SEXUAL,Of Minors/Incapacitated,2020,4
Granada,SEXUAL,Of Minors/Incapacitated,2019,7
Granada,SEXUAL,Of Minors/Incapacitated,2018,5
Granada,SEXUAL,Of Minors/Incapacitated,2017,4
Granada,SEXUAL,Of Minors/Incapacitated,2016,4
Granada,SEXUAL,Of Minors/Incapacitated,2015,4
Granada,SEXUAL,Of Minors/Incapacitated,2014,11
Granada,SEXUAL,Of Minors/Incapacitated,2013,8
Granada,SEXUAL,Of Minors/Incapacitated,2012,4
Granada,SEXUAL,Of Minors/Incapacitated,2011,8
Granada,SEXUAL,Of Minors/Incapacitated,2010,7
Guadalajara,SEXUAL,Of Minors/Incapacitated,2021,3
Guadalajara,SEXUAL,Of Minors/Incapacitated,2022,1
Guadalajara,SEXUAL,Of Minors/Incapacitated,2020,3
Guadalajara,SEXUAL,Of Minors/Incapacitated,2019,1
Guadalajara,SEXUAL,Of Minors/Incapacitated,2018,2
Guadalajara,SEXUAL,Of Minors/Incapacitated,2017,5
Guadalajara,SEXUAL,Of Minors/Incapacitated,2016,1
Guadalajara,SEXUAL,Of Minors/Incapacitated,2015,2
Guadalajara,SEXUAL,Of Minors/Incapacitated,2014,1
Guadalajara,SEXUAL,Of Minors/Incapacitated,2013,0
Guadalajara,SEXUAL,Of Minors/Incapacitated,2012,2
Guadalajara,SEXUAL,Of Minors/Incapacitated,2011,1
Guadalajara,SEXUAL,Of Minors/Incapacitated,2010,0
Huelva,SEXUAL,Of Minors/Incapacitated,2021,1
Huelva,SEXUAL,Of Minors/Incapacitated,2022,0
Huelva,SEXUAL,Of Minors/Incapacitated,2020,0
Huelva,SEXUAL,Of Minors/Incapacitated,2019,8
Huelva,SEXUAL,Of Minors/Incapacitated,2018,3
Huelva,SEXUAL,Of Minors/Incapacitated,2017,5
Huelva,SEXUAL,Of Minors/Incapacitated,2016,3
Huelva,SEXUAL,Of Minors/Incapacitated,2015,2
Huelva,SEXUAL,Of Minors/Incapacitated,2014,6
Huelva,SEXUAL,Of Minors/Incapacitated,2013,2
Huelva,SEXUAL,Of Minors/Incapacitated,2012,1
Huelva,SEXUAL,Of Minors/Incapacitated,2011,7
Huelva,SEXUAL,Of Minors/Incapacitated,2010,5
Huesca,SEXUAL,Of Minors/Incapacitated,2021,2
Huesca,SEXUAL,Of Minors/Incapacitated,2022,2
Huesca,SEXUAL,Of Minors/Incapacitated,2020,0
Huesca,SEXUAL,Of Minors/Incapacitated,2019,0
Huesca,SEXUAL,Of Minors/Incapacitated,2018,1
Huesca,SEXUAL,Of Minors/Incapacitated,2017,1
Huesca,SEXUAL,Of Minors/Incapacitated,2016,3
Huesca,SEXUAL,Of Minors/Incapacitated,2015,0
Huesca,SEXUAL,Of Minors/Incapacitated,2014,1
Huesca,SEXUAL,Of Minors/Incapacitated,2013,3
Huesca,SEXUAL,Of Minors/Incapacitated,2012,1
Huesca,SEXUAL,Of Minors/Incapacitated,2011,1
Huesca,SEXUAL,Of Minors/Incapacitated,2010,1
Jaén,SEXUAL,Of Minors/Incapacitated,2021,2
Jaén,SEXUAL,Of Minors/Incapacitated,2022,4
Jaén,SEXUAL,Of Minors/Incapacitated,2020,2
Jaén,SEXUAL,Of Minors/Incapacitated,2019,11
Jaén,SEXUAL,Of Minors/Incapacitated,2018,3
Jaén,SEXUAL,Of Minors/Incapacitated,2017,6
Jaén,SEXUAL,Of Minors/Incapacitated,2016,3
Jaén,SEXUAL,Of Minors/Incapacitated,2015,5
Jaén,SEXUAL,Of Minors/Incapacitated,2014,3
Jaén,SEXUAL,Of Minors/Incapacitated,2013,4
Jaén,SEXUAL,Of Minors/Incapacitated,2012,4
Jaén,SEXUAL,Of Minors/Incapacitated,2011,3
Jaén,SEXUAL,Of Minors/Incapacitated,2010,1
León,SEXUAL,Of Minors/Incapacitated,2021,1
León,SEXUAL,Of Minors/Incapacitated,2022,2
León,SEXUAL,Of Minors/Incapacitated,2020,3
León,SEXUAL,Of Minors/Incapacitated,2019,4
León,SEXUAL,Of Minors/Incapacitated,2018,1
León,SEXUAL,Of Minors/Incapacitated,2017,3
León,SEXUAL,Of Minors/Incapacitated,2016,2
León,SEXUAL,Of Minors/Incapacitated,2015,2
León,SEXUAL,Of Minors/Incapacitated,2014,2
León,SEXUAL,Of Minors/Incapacitated,2013,1
León,SEXUAL,Of Minors/Incapacitated,2012,3
León,SEXUAL,Of Minors/Incapacitated,2011,1
León,SEXUAL,Of Minors/Incapacitated,2010,1
Lleida,SEXUAL,Of Minors/Incapacitated,2021,0
Lleida,SEXUAL,Of Minors/Incapacitated,2022,1
Lleida,SEXUAL,Of Minors/Incapacitated,2020,0
Lleida,SEXUAL,Of Minors/Incapacitated,2019,1
Lleida,SEXUAL,Of Minors/Incapacitated,2018,1
Lleida,SEXUAL,Of Minors/Incapacitated,2017,0
Lleida,SEXUAL,Of Minors/Incapacitated,2016,0
Lleida,SEXUAL,Of Minors/Incapacitated,2015,0
Lleida,SEXUAL,Of Minors/Incapacitated,2014,3
Lleida,SEXUAL,Of Minors/Incapacitated,2013,0
Lleida,SEXUAL,Of Minors/Incapacitated,2012,0
Lleida,SEXUAL,Of Minors/Incapacitated,2011,0
Lleida,SEXUAL,Of Minors/Incapacitated,2010,5
Lugo,SEXUAL,Of Minors/Incapacitated,2021,1
Lugo,SEXUAL,Of Minors/Incapacitated,2022,0
Lugo,SEXUAL,Of Minors/Incapacitated,2020,1
Lugo,SEXUAL,Of Minors/Incapacitated,2019,1
Lugo,SEXUAL,Of Minors/Incapacitated,2018,0
Lugo,SEXUAL,Of Minors/Incapacitated,2017,1
Lugo,SEXUAL,Of Minors/Incapacitated,2016,3
Lugo,SEXUAL,Of Minors/Incapacitated,2015,2
Lugo,SEXUAL,Of Minors/Incapacitated,2014,1
Lugo,SEXUAL,Of Minors/Incapacitated,2013,3
Lugo,SEXUAL,Of Minors/Incapacitated,2012,2
Lugo,SEXUAL,Of Minors/Incapacitated,2011,1
Lugo,SEXUAL,Of Minors/Incapacitated,2010,3
Madrid,SEXUAL,Of Minors/Incapacitated,2021,46
Madrid,SEXUAL,Of Minors/Incapacitated,2022,43
Madrid,SEXUAL,Of Minors/Incapacitated,2020,46
Madrid,SEXUAL,Of Minors/Incapacitated,2019,55
Madrid,SEXUAL,Of Minors/Incapacitated,2018,45
Madrid,SEXUAL,Of Minors/Incapacitated,2017,57
Madrid,SEXUAL,Of Minors/Incapacitated,2016,63
Madrid,SEXUAL,Of Minors/Incapacitated,2015,47
Madrid,SEXUAL,Of Minors/Incapacitated,2014,41
Madrid,SEXUAL,Of Minors/Incapacitated,2013,46
Madrid,SEXUAL,Of Minors/Incapacitated,2012,29
Madrid,SEXUAL,Of Minors/Incapacitated,2011,16
Madrid,SEXUAL,Of Minors/Incapacitated,2010,29
Málaga,SEXUAL,Of Minors/Incapacitated,2021,20
Málaga,SEXUAL,Of Minors/Incapacitated,2022,18
Málaga,SEXUAL,Of Minors/Incapacitated,2020,14
Málaga,SEXUAL,Of Minors/Incapacitated,2019,23
Málaga,SEXUAL,Of Minors/Incapacitated,2018,13
Málaga,SEXUAL,Of Minors/Incapacitated,2017,19
Málaga,SEXUAL,Of Minors/Incapacitated,2016,17
Málaga,SEXUAL,Of Minors/Incapacitated,2015,28
Málaga,SEXUAL,Of Minors/Incapacitated,2014,15
Málaga,SEXUAL,Of Minors/Incapacitated,2013,37
Málaga,SEXUAL,Of Minors/Incapacitated,2012,16
Málaga,SEXUAL,Of Minors/Incapacitated,2011,16
Málaga,SEXUAL,Of Minors/Incapacitated,2010,20
Melilla,SEXUAL,Of Minors/Incapacitated,2021,1
Melilla,SEXUAL,Of Minors/Incapacitated,2022,0
Melilla,SEXUAL,Of Minors/Incapacitated,2020,1
Melilla,SEXUAL,Of Minors/Incapacitated,2019,0
Melilla,SEXUAL,Of Minors/Incapacitated,2018,1
Melilla,SEXUAL,Of Minors/Incapacitated,2017,0
Melilla,SEXUAL,Of Minors/Incapacitated,2016,0
Melilla,SEXUAL,Of Minors/Incapacitated,2015,1
Melilla,SEXUAL,Of Minors/Incapacitated,2014,0
Melilla,SEXUAL,Of Minors/Incapacitated,2013,2
Melilla,SEXUAL,Of Minors/Incapacitated,2012,0
Melilla,SEXUAL,Of Minors/Incapacitated,2011,1
Melilla,SEXUAL,Of Minors/Incapacitated,2010,1
Murcia,SEXUAL,Of Minors/Incapacitated,2022,7
Murcia,SEXUAL,Of Minors/Incapacitated,2021,16
Murcia,SEXUAL,Of Minors/Incapacitated,2020,14
Murcia,SEXUAL,Of Minors/Incapacitated,2019,18
Murcia,SEXUAL,Of Minors/Incapacitated,2018,15
Murcia,SEXUAL,Of Minors/Incapacitated,2017,7
Murcia,SEXUAL,Of Minors/Incapacitated,2016,14
Murcia,SEXUAL,Of Minors/Incapacitated,2015,17
Murcia,SEXUAL,Of Minors/Incapacitated,2014,18
Murcia,SEXUAL,Of Minors/Incapacitated,2013,4
Murcia,SEXUAL,Of Minors/Incapacitated,2012,7
Murcia,SEXUAL,Of Minors/Incapacitated,2011,3
Murcia,SEXUAL,Of Minors/Incapacitated,2010,14
Navarra,SEXUAL,Of Minors/Incapacitated,2022,11
Navarra,SEXUAL,Of Minors/Incapacitated,2020,15
Navarra,SEXUAL,Of Minors/Incapacitated,2019,8
Navarra,SEXUAL,Of Minors/Incapacitated,2018,7
Navarra,SEXUAL,Of Minors/Incapacitated,2017,19
Navarra,SEXUAL,Of Minors/Incapacitated,2016,18
Navarra,SEXUAL,Of Minors/Incapacitated,2015,9
Navarra,SEXUAL,Of Minors/Incapacitated,2014,4
Navarra,SEXUAL,Of Minors/Incapacitated,2013,13
Navarra,SEXUAL,Of Minors/Incapacitated,2012,14
Navarra,SEXUAL,Of Minors/Incapacitated,2011,6
Navarra,SEXUAL,Of Minors/Incapacitated,2010,6
Navarra,SEXUAL,Of Minors/Incapacitated,2021,17
Ourense,SEXUAL,Of Minors/Incapacitated,2022,6
Ourense,SEXUAL,Of Minors/Incapacitated,2020,0
Ourense,SEXUAL,Of Minors/Incapacitated,2019,0
Ourense,SEXUAL,Of Minors/Incapacitated,2018,0
Ourense,SEXUAL,Of Minors/Incapacitated,2017,3
Ourense,SEXUAL,Of Minors/Incapacitated,2016,0
Ourense,SEXUAL,Of Minors/Incapacitated,2015,1
Ourense,SEXUAL,Of Minors/Incapacitated,2014,1
Ourense,SEXUAL,Of Minors/Incapacitated,2013,1
Ourense,SEXUAL,Of Minors/Incapacitated,2012,1
Ourense,SEXUAL,Of Minors/Incapacitated,2011,2
Ourense,SEXUAL,Of Minors/Incapacitated,2010,0
Ourense,SEXUAL,Of Minors/Incapacitated,2021,0
Palencia,SEXUAL,Of Minors/Incapacitated,2022,0
Palencia,SEXUAL,Of Minors/Incapacitated,2020,1
Palencia,SEXUAL,Of Minors/Incapacitated,2019,2
Palencia,SEXUAL,Of Minors/Incapacitated,2018,0
Palencia,SEXUAL,Of Minors/Incapacitated,2017,0
Palencia,SEXUAL,Of Minors/Incapacitated,2016,1
Palencia,SEXUAL,Of Minors/Incapacitated,2015,3
Palencia,SEXUAL,Of Minors/Incapacitated,2014,3
Palencia,SEXUAL,Of Minors/Incapacitated,2013,0
Palencia,SEXUAL,Of Minors/Incapacitated,2012,0
Palencia,SEXUAL,Of Minors/Incapacitated,2011,0
Palencia,SEXUAL,Of Minors/Incapacitated,2010,0
Palencia,SEXUAL,Of Minors/Incapacitated,2021,0
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2022,10
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2020,37
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2019,20
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2018,5
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2017,14
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2016,12
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2015,11
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2014,7
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2013,6
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2012,25
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2011,16
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2010,17
Palmas (Las),SEXUAL,Of Minors/Incapacitated,2021,9
Pontevedra,SEXUAL,Of Minors/Incapacitated,2022,7
Pontevedra,SEXUAL,Of Minors/Incapacitated,2020,2
Pontevedra,SEXUAL,Of Minors/Incapacitated,2019,6
Pontevedra,SEXUAL,Of Minors/Incapacitated,2018,1
Pontevedra,SEXUAL,Of Minors/Incapacitated,2017,3
Pontevedra,SEXUAL,Of Minors/Incapacitated,2016,5
Pontevedra,SEXUAL,Of Minors/Incapacitated,2015,4
Pontevedra,SEXUAL,Of Minors/Incapacitated,2014,18
Pontevedra,SEXUAL,Of Minors/Incapacitated,2013,5
Pontevedra,SEXUAL,Of Minors/Incapacitated,2012,8
Pontevedra,SEXUAL,Of Minors/Incapacitated,2011,2
Pontevedra,SEXUAL,Of Minors/Incapacitated,2010,2
Pontevedra,SEXUAL,Of Minors/Incapacitated,2021,2
Rioja (La),SEXUAL,Of Minors/Incapacitated,2022,5
Rioja (La),SEXUAL,Of Minors/Incapacitated,2020,8
Rioja (La),SEXUAL,Of Minors/Incapacitated,2019,4
Rioja (La),SEXUAL,Of Minors/Incapacitated,2018,1
Rioja (La),SEXUAL,Of Minors/Incapacitated,2017,3
Rioja (La),SEXUAL,Of Minors/Incapacitated,2016,3
Rioja (La),SEXUAL,Of Minors/Incapacitated,2015,3
Rioja (La),SEXUAL,Of Minors/Incapacitated,2014,5
Rioja (La),SEXUAL,Of Minors/Incapacitated,2013,4
Rioja (La),SEXUAL,Of Minors/Incapacitated,2012,5
Rioja (La),SEXUAL,Of Minors/Incapacitated,2011,2
Rioja (La),SEXUAL,Of Minors/Incapacitated,2010,3
Rioja (La),SEXUAL,Of Minors/Incapacitated,2021,3
Salamanca,SEXUAL,Of Minors/Incapacitated,2022,3
Salamanca,SEXUAL,Of Minors/Incapacitated,2020,1
Salamanca,SEXUAL,Of Minors/Incapacitated,2019,1
Salamanca,SEXUAL,Of Minors/Incapacitated,2018,1
Salamanca,SEXUAL,Of Minors/Incapacitated,2017,6
Salamanca,SEXUAL,Of Minors/Incapacitated,2016,0
Salamanca,SEXUAL,Of Minors/Incapacitated,2015,4
Salamanca,SEXUAL,Of Minors/Incapacitated,2014,6
Salamanca,SEXUAL,Of Minors/Incapacitated,2013,0
Salamanca,SEXUAL,Of Minors/Incapacitated,2012,0
Salamanca,SEXUAL,Of Minors/Incapacitated,2011,0
Salamanca,SEXUAL,Of Minors/Incapacitated,2010,0
Salamanca,SEXUAL,Of Minors/Incapacitated,2021,5
Tenerife,SEXUAL,Of Minors/Incapacitated,2022,9
Tenerife,SEXUAL,Of Minors/Incapacitated,2020,5
Tenerife,SEXUAL,Of Minors/Incapacitated,2019,14
Tenerife,SEXUAL,Of Minors/Incapacitated,2018,3
Tenerife,SEXUAL,Of Minors/Incapacitated,2017,11
Tenerife,SEXUAL,Of Minors/Incapacitated,2016,11
Tenerife,SEXUAL,Of Minors/Incapacitated,2015,20
Tenerife,SEXUAL,Of Minors/Incapacitated,2014,8
Tenerife,SEXUAL,Of Minors/Incapacitated,2013,8
Tenerife,SEXUAL,Of Minors/Incapacitated,2012,5
Tenerife,SEXUAL,Of Minors/Incapacitated,2011,8
Tenerife,SEXUAL,Of Minors/Incapacitated,2010,12
Tenerife,SEXUAL,Of Minors/Incapacitated,2021,2
Segovia,SEXUAL,Of Minors/Incapacitated,2022,2
Segovia,SEXUAL,Of Minors/Incapacitated,2020,1
Segovia,SEXUAL,Of Minors/Incapacitated,2019,2
Segovia,SEXUAL,Of Minors/Incapacitated,2018,1
Segovia,SEXUAL,Of Minors/Incapacitated,2017,1
Segovia,SEXUAL,Of Minors/Incapacitated,2016,0
Segovia,SEXUAL,Of Minors/Incapacitated,2015,1
Segovia,SEXUAL,Of Minors/Incapacitated,2014,1
Segovia,SEXUAL,Of Minors/Incapacitated,2013,0
Segovia,SEXUAL,Of Minors/Incapacitated,2012,0
Segovia,SEXUAL,Of Minors/Incapacitated,2011,0
Segovia,SEXUAL,Of Minors/Incapacitated,2010,1
Segovia,SEXUAL,Of Minors/Incapacitated,2021,2
Sevilla,SEXUAL,Of Minors/Incapacitated,2022,13
Sevilla,SEXUAL,Of Minors/Incapacitated,2020,18
Sevilla,SEXUAL,Of Minors/Incapacitated,2019,29
Sevilla,SEXUAL,Of Minors/Incapacitated,2018,17
Sevilla,SEXUAL,Of Minors/Incapacitated,2017,36
Sevilla,SEXUAL,Of Minors/Incapacitated,2016,19
Sevilla,SEXUAL,Of Minors/Incapacitated,2015,26
Sevilla,SEXUAL,Of Minors/Incapacitated,2014,18
Sevilla,SEXUAL,Of Minors/Incapacitated,2013,19
Sevilla,SEXUAL,Of Minors/Incapacitated,2012,11
Sevilla,SEXUAL,Of Minors/Incapacitated,2011,18
Sevilla,SEXUAL,Of Minors/Incapacitated,2010,19
Sevilla,SEXUAL,Of Minors/Incapacitated,2021,16
